activationDate;geokey;product;lot;zone;coverFlag;dismissed
2025-06-09T13:00:00.000Z;84022;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84023;RS;22;EU;false;false
2025-06-09T13:00:00.000Z;84023;AR;27;EU;false;false
2025-06-09T13:00:00.000Z;84023;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84024;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84024;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84024;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84025;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84025;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84025;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84026;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84026;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84026;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84027;RS;22;EU;false;false
2025-06-09T13:00:00.000Z;84027;AR;27;EU;false;false
2025-06-09T13:00:00.000Z;84027;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84028;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84028;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84028;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84029;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84029;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84029;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84030;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84030;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84030;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84031;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84031;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84031;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84032;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84032;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84032;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84033;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84033;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84033;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84034;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84034;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84034;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84035;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84035;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84035;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84036;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84036;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84036;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84037;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84037;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84037;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84038;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84038;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84038;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84039;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84039;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84039;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84040;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84040;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84040;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84042;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84042;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84042;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84043;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84043;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84043;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84044;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84044;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84044;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84045;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84045;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84045;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84046;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84046;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84046;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84047;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84047;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84047;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84048;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84048;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84048;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84049;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84049;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84049;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84050;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84050;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84050;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84051;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84051;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84051;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84052;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84052;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84052;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84053;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84053;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84053;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84055;RS;22;EU;false;false
2025-06-09T13:00:00.000Z;84055;AR;27;EU;false;false
2025-06-09T13:00:00.000Z;84055;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84056;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84056;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84056;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84057;RS;22;EU;false;false
2025-06-09T13:00:00.000Z;84057;AR;27;EU;false;false
2025-06-09T13:00:00.000Z;84057;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84059;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84059;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84059;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84060;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84060;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84060;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84061;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84061;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84061;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84062;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84062;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84062;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84065;RS;22;EU;false;false
2025-06-09T13:00:00.000Z;84065;AR;27;EU;false;false
2025-06-09T13:00:00.000Z;84065;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84066;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84066;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84066;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84067;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84067;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84067;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84068;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84068;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84068;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84069;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84069;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84069;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84070;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84070;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84070;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84073;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84073;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84073;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84074;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84074;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84074;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84075;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84075;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84075;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84076;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84076;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84076;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84077;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84077;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84077;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84078;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84078;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84078;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84079;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84079;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84079;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84080;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84080;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84080;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84081;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84081;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84081;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84082;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84082;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84082;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84083;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84083;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84083;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84084;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84084;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84084;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84085;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84085;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84085;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84086;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84086;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84086;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84087;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84087;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84087;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84088;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84088;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84088;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84090;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84090;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84090;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84091;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84091;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84091;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84092;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84092;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84092;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84095;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84095;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84095;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84096;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84096;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84096;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84098;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84098;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84098;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84099;RS;22;EU;true;false
2025-06-09T13:00:00.000Z;84099;AR;27;EU;true;false
2025-06-09T13:00:00.000Z;84099;890;15;EU;true;false
2025-06-09T13:00:00.000Z;84121;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84121;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84121;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84122;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84122;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84122;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84123;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84123;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84123;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84124;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84124;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84124;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84125;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84125;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84125;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84126;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84126;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84126;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84127;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84127;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84127;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84128;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84128;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84128;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84129;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84129;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84129;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84131;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84131;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84131;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84132;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84132;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84132;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84133;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84133;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84133;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84134;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84134;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84134;890;15;CP;true;false
2025-06-09T13:00:00.000Z;84135;RS;22;CP;true;false
2025-06-09T13:00:00.000Z;84135;AR;27;CP;true;false
2025-06-09T13:00:00.000Z;84135;890;15;CP;true;false
2025-06-09T13:00:00.000Z;85010;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85010;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85010;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85011;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85011;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85011;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85012;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85012;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85012;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85013;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85013;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85013;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85014;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85014;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85014;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85015;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85015;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85015;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85016;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85016;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85016;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85017;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85017;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85017;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85018;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85018;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85018;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85020;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85020;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85020;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85021;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85021;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85021;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85022;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85022;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85022;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85023;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85023;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85023;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85024;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85024;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85024;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85025;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85025;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85025;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85026;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85026;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85026;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85027;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85027;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85027;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85028;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85028;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85028;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85029;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85029;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85029;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85030;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85030;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85030;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85031;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85031;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85031;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85032;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85032;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85032;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85033;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85033;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85033;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85034;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85034;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85034;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85035;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85035;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85035;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85036;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85036;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85036;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85037;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85037;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85037;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85038;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85038;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85038;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85039;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85039;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85039;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85040;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85040;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85040;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85042;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85042;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85042;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85043;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85043;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85043;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85044;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85044;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85044;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85046;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85046;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85046;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85047;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85047;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85047;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85048;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85048;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85048;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85049;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85049;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85049;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85050;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;85050;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85050;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85051;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85051;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85051;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85052;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85052;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85052;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85053;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85053;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85053;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85054;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85054;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85054;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85055;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85055;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85055;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85056;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85056;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85056;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85057;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85057;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85057;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85058;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85058;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85058;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85059;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;85059;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;85059;890;16;EU;true;false
2025-06-09T13:00:00.000Z;85100;RS;25;CP;true;false
2025-06-09T13:00:00.000Z;85100;AR;30BIS;CP;true;false
2025-06-09T13:00:00.000Z;85100;890;16;CP;true;false
2025-06-09T13:00:00.000Z;86010;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;86010;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86010;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86011;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86011;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86011;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86012;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86012;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86012;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86013;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86013;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86013;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86014;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86014;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86014;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86015;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86015;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86015;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86016;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86016;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86016;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86017;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86017;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86017;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86018;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86018;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86018;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86019;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86019;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86019;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86020;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;86020;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86020;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86021;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86021;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86021;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86022;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86022;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86022;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86023;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86023;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86023;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86024;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86024;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86024;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86025;RS;25;EU;true;false
2025-06-09T13:00:00.000Z;86025;AR;30BIS;EU;true;false
2025-06-09T13:00:00.000Z;86025;890;14;EU;true;false
2025-06-09T13:00:00.000Z;86026;RS;25;EU;false;false
2025-06-09T13:00:00.000Z;86026;AR;30BIS;EU;true;false
